order_number,order_date,item_name,quantity,product_price,total_products
14655,04-05-2019 21:57,Meat Samosa,1,3.95,1
14649,04-05-2019 19:50,Special Fried Rice,1,3.95,5
14646,04-05-2019 19:41,Onion Bhajee,2,3.95,12
14644,04-05-2019 19:36,Onion Bhajee,1,3.95,8
14638,04-05-2019 18:58,Onion Bhajee,2,3.95,6
14618,03-05-2019 20:01,Onion Bhajee,1,3.95,3
14617,03-05-2019 20:01,Vindaloo Sauce,1,3.95,4
14614,03-05-2019 19:37,Mushroom Rice,2,3.95,10
14614,03-05-2019 19:37,Meat Samosa,1,3.95,10
14606,03-05-2019 17:54,Onion Rice,1,3.95,5
14590,02-05-2019 17:25,Vegetable Rice,1,3.95,4
14588,01-05-2019 22:42,Egg Rice,1,3.95,5
14587,01-05-2019 21:38,French Fries,1,3.95,5
14582,01-05-2019 19:28,Mushroom Rice,1,3.95,5
14580,01-05-2019 18:44,Lemon Rice,1,3.95,10
14575,01-05-2019 17:59,Special Fried Rice,1,3.95,6
14574,30-04-2019 19:35,Onion Bhajee,1,3.95,8
14570,30-04-2019 18:50,Onion Bhajee,1,3.95,10
14555,29-04-2019 13:14,Onion Bhajee,1,3.95,5
14548,28-04-2019 19:06,Mushroom Rice,1,3.95,10
14547,28-04-2019 18:18,Meat Samosa,1,3.95,3
14532,27-04-2019 19:47,Meat Samosa,1,3.95,3
14527,27-04-2019 19:25,Mushroom Rice,1,3.95,4
14525,27-04-2019 19:21,Vegetable Rice,1,3.95,3
14524,27-04-2019 19:21,Lemon Rice,1,3.95,8
14523,27-04-2019 19:05,Keema Rice,1,3.95,9
14513,27-04-2019 18:23,Vegetable Rice,1,3.95,4
14511,27-04-2019 18:07,Masala Sauce,1,3.95,10
14510,27-04-2019 17:57,Onion Bhajee,1,3.95,5
14492,26-04-2019 17:43,Onion Rice,1,3.95,12
14481,25-04-2019 18:48,Onion Bhajee,1,3.95,7
14477,24-04-2019 20:54,Special Fried Rice,1,3.95,6
14472,23-04-2019 19:51,Lemon Rice,1,3.95,9
14463,22-04-2019 21:34,Dhansak Sauce,1,3.95,5
14461,22-04-2019 20:58,Keema Rice,1,3.95,4
14454,22-04-2019 19:10,French Fries,1,3.95,8
14452,22-04-2019 17:25,Special Fried Rice,1,3.95,6
14444,21-04-2019 18:37,Onion Bhajee,1,3.95,5
14442,21-04-2019 18:19,Mushroom Rice,1,3.95,5
14439,21-04-2019 17:47,Onion Bhajee,1,3.95,5
14436,21-04-2019 17:39,Vegetable Rice,1,3.95,3
14431,20-04-2019 20:17,Masala Sauce,1,3.95,12
14429,20-04-2019 20:15,Mushroom Rice,1,3.95,9
14427,20-04-2019 19:57,Mushroom Rice,1,3.95,4
14415,19-04-2019 22:54,Garlic Rice,1,3.95,3
14412,19-04-2019 21:14,Special Fried Rice,1,3.95,4
14409,19-04-2019 20:07,Mushroom Rice,1,3.95,10
14408,19-04-2019 19:51,Egg Rice,1,3.95,3
14403,19-04-2019 18:56,Saag Rice,1,3.95,5
14402,19-04-2019 18:22,Lemon Rice,1,3.95,9
14401,19-04-2019 18:17,Mushroom Rice,1,3.95,6
14397,19-04-2019 17:51,Onion Bhajee,1,3.95,13
14397,19-04-2019 17:51,Onion Rice,1,3.95,13
14390,18-04-2019 19:05,Mushroom Rice,1,3.95,4
14379,17-04-2019 19:53,Keema Rice,1,3.95,7
14376,17-04-2019 19:07,Special Fried Rice,2,3.95,14
14371,17-04-2019 18:51,Onion Bhajee,1,3.95,7
14365,16-04-2019 20:54,COBRA (330ML),1,3.95,7
14356,16-04-2019 14:05,Onion Bhajee,1,3.95,5
14355,15-04-2019 21:02,Onion Bhajee,1,3.95,5
14351,15-04-2019 19:04,Korma Sauce,1,3.95,5
14339,14-04-2019 19:53,Special Fried Rice,1,3.95,11
14333,14-04-2019 19:13,Meat Samosa,1,3.95,4
14329,14-04-2019 18:40,Keema Rice,1,3.95,9
14327,14-04-2019 18:23,Meat Samosa,1,3.95,12
14321,14-04-2019 17:07,Onion Bhajee,1,3.95,5
14311,13-04-2019 19:34,Onion Bhajee,1,3.95,3
14308,13-04-2019 19:05,Mushroom Rice,1,3.95,4
14306,13-04-2019 18:58,Korma Sauce,1,3.95,6
14304,13-04-2019 18:29,Mushroom Rice,1,3.95,12
14302,13-04-2019 18:03,Mushroom Rice,1,3.95,6
14292,12-04-2019 20:24,Madras Sauce,1,3.95,4
14291,12-04-2019 20:08,Onion Bhajee,1,3.95,9
14288,12-04-2019 19:46,Meat Samosa,1,3.95,6
14285,12-04-2019 19:29,Special Fried Rice,1,3.95,3
14265,11-04-2019 20:40,Onion Bhajee,1,3.95,5
14261,11-04-2019 18:49,Korma Sauce,1,3.95,7
14245,09-04-2019 19:09,Egg Rice,1,3.95,1
14243,09-04-2019 12:39,Onion Bhajee,1,3.95,3
14227,07-04-2019 19:38,Onion Rice,1,3.95,8
14225,07-04-2019 19:04,Meat Samosa,1,3.95,11
14223,07-04-2019 18:51,French Fries,1,3.95,6
14218,06-04-2019 22:20,Curry Sauce,1,3.95,5
14214,06-04-2019 20:14,French Fries,1,3.95,6
14210,06-04-2019 19:37,Onion Bhajee,1,3.95,5
14204,06-04-2019 19:18,Saag Rice,1,3.95,5
14203,06-04-2019 19:15,Onion Bhajee,1,3.95,5
14202,06-04-2019 19:09,Onion Bhajee,1,3.95,4
14188,06-04-2019 16:52,Meat Samosa,1,3.95,8
14180,05-04-2019 20:53,Mushroom Rice,2,3.95,5
14176,05-04-2019 20:18,Special Fried Rice,1,3.95,5
14158,05-04-2019 18:16,Vegetable Rice,1,3.95,5
14147,04-04-2019 18:26,Onion Bhajee,1,3.95,8
14126,01-04-2019 11:44,Mushroom Rice,1,3.95,4
14121,31-03-2019 19:41,Korma Sauce,2,3.95,4
14118,31-03-2019 19:04,Onion Bhajee,1,3.95,6
14116,31-03-2019 18:48,Onion Bhajee,1,3.95,11
14114,31-03-2019 18:12,Vindaloo Sauce,1,3.95,11
14108,31-03-2019 17:38,Onion Bhajee,1,3.95,11
14108,31-03-2019 17:38,Onion Rice,1,3.95,11
14103,30-03-2019 21:00,Onion Bhajee,1,3.95,6
14100,30-03-2019 19:50,Egg Rice,1,3.95,5
14095,30-03-2019 19:05,Onion Bhajee,1,3.95,9
14093,30-03-2019 18:52,Meat Samosa,3,3.95,18
14092,30-03-2019 18:51,Special Fried Rice,2,3.95,5
14087,30-03-2019 18:11,Onion Bhajee,2,3.95,6
14086,30-03-2019 18:11,Mushroom Rice,1,3.95,10
14084,30-03-2019 18:09,Onion Bhajee,1,3.95,1
14074,30-03-2019 17:35,Mushroom Rice,1,3.95,7
14073,30-03-2019 17:25,Special Fried Rice,1,3.95,4
14072,30-03-2019 13:33,Onion Bhajee,4,3.95,1
14063,29-03-2019 20:09,French Fries,1,3.95,5
14060,29-03-2019 19:33,Onion Bhajee,1,3.95,6
14056,29-03-2019 19:19,Special Fried Rice,1,3.95,11
14054,29-03-2019 19:10,Korma Sauce,1,3.95,6
14049,29-03-2019 18:31,Onion Rice,1,3.95,6
14040,29-03-2019 15:22,Mushroom Rice,1,3.95,15
14039,29-03-2019 12:08,Mushroom Rice,2,3.95,5
14039,29-03-2019 12:08,Egg Rice,1,3.95,5
14031,28-03-2019 19:37,Mushroom Rice,1,3.95,5
14028,28-03-2019 19:12,Meat Samosa,1,3.95,5
14016,28-03-2019 17:06,Onion Rice,1,3.95,5
14012,27-03-2019 21:36,Egg Paratha,1,3.95,6
14006,27-03-2019 18:45,Meat Samosa,1,3.95,6
14005,27-03-2019 18:39,Special Fried Rice,1,3.95,2
14003,27-03-2019 18:06,Onion Bhajee,1,3.95,7
14001,26-03-2019 18:52,Special Fried Rice,1,3.95,4
13989,24-03-2019 19:14,Mushroom Rice,1,3.95,6
13987,24-03-2019 18:51,Onion Bhajee,2,3.95,3
13984,24-03-2019 18:43,Meat Samosa,3,3.95,2
13979,24-03-2019 12:44,Meat Samosa,1,3.95,1
13977,23-03-2019 21:51,Onion Bhajee,1,3.95,4
13969,23-03-2019 19:51,COBRA (330ML),1,3.95,11
13965,23-03-2019 19:35,Curry Sauce,1,3.95,5
13965,23-03-2019 19:35,French Fries,1,3.95,5
13960,23-03-2019 19:02,Onion Bhajee,2,3.95,8
13942,22-03-2019 20:57,Mushroom Rice,1,3.95,5
13942,22-03-2019 20:57,COBRA (330ML),2,3.95,5
13934,22-03-2019 18:43,Onion Bhajee,1,3.95,9
13932,22-03-2019 18:31,Onion Bhajee,1,3.95,11
13932,22-03-2019 18:31,Meat Samosa,1,3.95,11
13932,22-03-2019 18:31,French Fries,1,3.95,11
13931,22-03-2019 18:27,Onion Bhajee,1,3.95,5
13930,22-03-2019 18:23,Onion Bhajee,1,3.95,5
13916,21-03-2019 17:44,Saag Rice,1,3.95,4
13916,21-03-2019 17:44,Vegetable Rice,1,3.95,4
13908,20-03-2019 18:48,Onion Bhajee,2,3.95,6
13893,19-03-2019 18:30,Mushroom Rice,1,3.95,6
13892,19-03-2019 18:30,Egg Rice,1,3.95,7
13891,19-03-2019 18:29,French Fries,2,3.95,16
13891,19-03-2019 18:29,Still Water (750ml),1,3.95,16
13881,17-03-2019 20:08,Vegetable Rice,1,3.95,2
13879,17-03-2019 18:35,Onion Bhajee,1,3.95,8
13877,17-03-2019 18:22,Meat Samosa,1,3.95,5
13870,17-03-2019 12:33,Keema Rice,1,3.95,6
13870,17-03-2019 12:33,Mushroom Rice,1,3.95,6
13868,17-03-2019 09:46,Meat Samosa,1,3.95,1
13863,16-03-2019 20:12,Curry Sauce,1,3.95,5
13861,16-03-2019 19:48,Onion Bhajee,1,3.95,4
13856,16-03-2019 19:09,Keema Rice,1,3.95,9
13851,16-03-2019 18:32,Mushroom Rice,1,3.95,4
13846,16-03-2019 17:46,Onion Bhajee,1,3.95,7
13846,16-03-2019 17:46,Mushroom Rice,1,3.95,7
13838,15-03-2019 20:33,Meat Samosa,1,3.95,4
13837,15-03-2019 20:22,Egg Rice,1,3.95,6
13837,15-03-2019 20:22,Curry Sauce,1,3.95,6
13832,15-03-2019 19:31,French Fries,1,3.95,11
13830,15-03-2019 19:06,Korma Sauce,1,3.95,9
13829,15-03-2019 19:04,French Fries,1,3.95,5
13822,15-03-2019 18:41,Mushroom Rice,1,3.95,7
13809,14-03-2019 12:37,Onion Bhajee,1,3.95,5
13793,12-03-2019 19:57,Lemon Rice,1,3.95,5
13790,12-03-2019 19:35,Egg Rice,1,3.95,5
13784,11-03-2019 18:56,Onion Bhajee,2,3.95,8
13776,10-03-2019 19:52,COBRA (330ML),1,3.95,5
13775,10-03-2019 19:13,Onion Bhajee,4,3.95,7
13775,10-03-2019 19:13,Vegetable Rice,1,3.95,7
13759,09-03-2019 20:14,Keema Rice,1,3.95,5
13758,09-03-2019 19:37,Special Fried Rice,1,3.95,11
13757,09-03-2019 19:24,Onion Bhajee,1,3.95,5
13755,09-03-2019 19:03,Keema Rice,1,3.95,10
13754,09-03-2019 18:47,Onion Bhajee,1,3.95,13
13753,09-03-2019 18:40,Mushroom Rice,1,3.95,7
13752,09-03-2019 18:40,Special Fried Rice,1,3.95,8
13745,09-03-2019 18:14,Mushroom Rice,1,3.95,6
13738,08-03-2019 21:22,Special Fried Rice,1,3.95,4
13736,08-03-2019 19:23,Onion Bhajee,1,3.95,5
13735,08-03-2019 19:18,Meat Samosa,1,3.95,11
13735,08-03-2019 19:18,Onion Bhajee,1,3.95,11
13732,08-03-2019 19:01,Onion Bhajee,1,3.95,12
13725,08-03-2019 17:59,Onion Bhajee,2,3.95,13
13723,08-03-2019 17:52,Egg Rice,1,3.95,7
13722,08-03-2019 17:34,Mushroom Rice,1,3.95,7
13718,08-03-2019 16:56,Vegetable Rice,3,3.95,4
13714,07-03-2019 19:41,Lemon Rice,1,3.95,5
13705,06-03-2019 21:00,Onion Bhajee,1,3.95,3
13701,06-03-2019 18:30,Onion Bhajee,1,3.95,11
13701,06-03-2019 18:30,French Fries,1,3.95,11
13698,05-03-2019 22:50,Onion Bhajee,1,3.95,5
13691,05-03-2019 18:57,Egg Rice,2,3.95,9
13689,05-03-2019 17:51,Special Fried Rice,2,3.95,3
13681,03-03-2019 20:19,Egg Rice,1,3.95,5
13675,03-03-2019 18:17,Korma Sauce,1,3.95,7
13673,03-03-2019 18:03,Onion Bhajee,1,3.95,4
13669,03-03-2019 13:17,Meat Samosa,1,3.95,6
13665,02-03-2019 20:02,Onion Bhajee,1,3.95,7
13664,02-03-2019 20:02,Onion Bhajee,1,3.95,15
13660,02-03-2019 19:42,Meat Samosa,1,3.95,11
13660,02-03-2019 19:42,French Fries,1,3.95,11
13657,02-03-2019 19:26,Bengal Salad,1,3.95,7
13654,02-03-2019 18:53,Keema Rice,1,3.95,8
13651,02-03-2019 18:40,Meat Samosa,1,3.95,5
13650,02-03-2019 18:35,Mushroom Rice,1,3.95,7
13649,02-03-2019 18:31,Onion Bhajee,1,3.95,4
13642,02-03-2019 17:26,Onion Bhajee,1,3.95,4
13631,01-03-2019 20:28,Onion Bhajee,1,3.95,4
13630,01-03-2019 20:25,Mushroom Rice,1,3.95,5
13617,01-03-2019 18:31,French Fries,1,3.95,5
13615,01-03-2019 18:11,Vindaloo Sauce,1,3.95,9
13607,01-03-2019 17:07,Special Fried Rice,2,3.95,5
13603,28-02-2019 19:50,Meat Samosa,1,3.95,3
13601,28-02-2019 19:08,COBRA (330ML),2,3.95,7
13598,28-02-2019 17:22,Meat Samosa,2,3.95,6
13594,27-02-2019 20:04,Onion Bhajee,1,3.95,8
13585,26-02-2019 20:20,Garlic Rice,1,3.95,4
13576,25-02-2019 18:17,Mushroom Rice,1,3.95,6
13573,24-02-2019 19:40,Mushroom Rice,2,3.95,6
13569,24-02-2019 18:39,Special Fried Rice,1,3.95,5
13567,24-02-2019 18:36,Meat Samosa,1,3.95,10
13562,24-02-2019 12:08,Onion Bhajee,1,3.95,7
13560,23-02-2019 21:50,Meat Samosa,1,3.95,7
13552,23-02-2019 19:23,Onion Bhajee,1,3.95,6
13546,23-02-2019 18:47,Onion Bhajee,1,3.95,5
13543,23-02-2019 17:38,Onion Bhajee,1,3.95,8
13543,23-02-2019 17:38,Onion Rice,1,3.95,8
13541,23-02-2019 17:16,Keema Rice,1,3.95,6
13540,23-02-2019 17:08,Saag Rice,1,3.95,9
13534,22-02-2019 20:12,Onion Bhajee,1,3.95,6
13532,22-02-2019 19:51,Meat Samosa,1,3.95,12
13522,22-02-2019 18:51,Saag Rice,1,3.95,5
13515,22-02-2019 18:07,Onion Bhajee,1,3.95,9
13515,22-02-2019 18:07,French Fries,1,3.95,9
13507,21-02-2019 21:17,Keema Rice,1,3.95,4
13495,20-02-2019 18:20,Mushroom Rice,2,3.95,8
13479,18-02-2019 17:19,French Fries,1,3.95,5
13448,16-02-2019 17:53,Onion Rice,1,3.95,13
13446,16-02-2019 17:47,Onion Bhajee,1,3.95,7
13444,16-02-2019 17:13,Mushroom Rice,1,3.95,6
13439,15-02-2019 20:23,Onion Bhajee,2,3.95,6
13439,15-02-2019 20:23,Meat Samosa,1,3.95,6
13432,15-02-2019 19:04,Saag Rice,1,3.95,4
13428,15-02-2019 18:35,Onion Bhajee,1,3.95,12
13428,15-02-2019 18:35,Korma Sauce,1,3.95,12
13424,15-02-2019 18:27,Onion Bhajee,1,3.95,3
13423,15-02-2019 18:24,Bengal Salad,1,3.95,10
13421,15-02-2019 18:19,Mushroom Rice,1,3.95,4
13419,15-02-2019 18:15,Mushroom Rice,1,3.95,4
13418,15-02-2019 18:04,Vindaloo Sauce,1,3.95,7
13418,15-02-2019 18:04,Vegetable Rice,1,3.95,7
13417,15-02-2019 17:59,Mushroom Rice,1,3.95,7
13416,15-02-2019 17:58,Mushroom Rice,1,3.95,9
13415,15-02-2019 17:52,Vegetable Rice,1,3.95,8
13411,14-02-2019 20:31,Onion Bhajee,1,3.95,7
13410,14-02-2019 20:08,Masala Sauce,1,3.95,3
13403,14-02-2019 19:02,Onion Bhajee,1,3.95,8
13399,14-02-2019 18:54,Mushroom Rice,1,3.95,5
13399,14-02-2019 18:54,Onion Bhajee,1,3.95,5
13396,14-02-2019 18:30,Onion Bhajee,1,3.95,8
13396,14-02-2019 18:30,Garlic Rice,1,3.95,8
13392,14-02-2019 18:18,Onion Bhajee,1,3.95,4
13392,14-02-2019 18:18,Mushroom Rice,1,3.95,4
13391,14-02-2019 17:57,Onion Bhajee,1,3.95,6
13388,14-02-2019 17:26,Meat Samosa,1,3.95,7
13387,14-02-2019 17:12,Onion Bhajee,1,3.95,5
13387,14-02-2019 17:12,Mushroom Rice,1,3.95,5
13383,13-02-2019 18:43,Garlic Rice,1,3.95,4
13378,12-02-2019 19:30,Onion Bhajee,1,3.95,5
13372,12-02-2019 17:50,Meat Samosa,1,3.95,5
13367,11-02-2019 19:16,Onion Bhajee,1,3.95,4
13364,10-02-2019 20:13,Special Fried Rice,1,3.95,4
13362,10-02-2019 19:33,Stuffed Paratha,2,3.95,7
13359,10-02-2019 19:06,Garlic Rice,1,3.95,4
13344,09-02-2019 19:45,Onion Bhajee,1,3.95,5
13340,09-02-2019 19:04,Mushroom Rice,1,3.95,9
13337,09-02-2019 18:37,Onion Bhajee,1,3.95,5
13335,09-02-2019 18:24,Meat Samosa,1,3.95,8
13332,09-02-2019 18:16,Onion Bhajee,1,3.95,6
13326,09-02-2019 17:30,Mushroom Rice,1,3.95,7
13326,09-02-2019 17:30,Onion Bhajee,1,3.95,7
13324,09-02-2019 17:22,Onion Bhajee,1,3.95,6
13320,08-02-2019 21:25,Lemon Rice,1,3.95,3
13317,08-02-2019 19:34,Keema Rice,1,3.95,5
13310,08-02-2019 18:07,Mushroom Rice,1,3.95,5
13308,08-02-2019 18:04,Meat Samosa,1,3.95,6
13307,08-02-2019 17:59,Meat Samosa,2,3.95,15
13302,08-02-2019 17:27,Mushroom Rice,1,3.95,7
13302,08-02-2019 17:27,Onion Bhajee,1,3.95,7
13301,07-02-2019 21:15,Onion Bhajee,1,3.95,5
13298,07-02-2019 19:33,Onion Bhajee,1,3.95,6
13297,07-02-2019 18:52,Curry Sauce,1,3.95,13
13289,07-02-2019 17:36,Onion Bhajee,1,3.95,4
13289,07-02-2019 17:36,Special Fried Rice,1,3.95,4
13285,06-02-2019 21:26,Meat Samosa,1,3.95,5
13283,06-02-2019 20:01,Mushroom Rice,2,3.95,5
13269,05-02-2019 19:17,Masala Sauce,1,3.95,3
13268,05-02-2019 19:13,Onion Rice,1,3.95,3
13267,05-02-2019 19:11,Onion Bhajee,1,3.95,3
13251,03-02-2019 20:43,Curry Sauce,1,3.95,7
13251,03-02-2019 20:43,Egg Rice,1,3.95,7
13239,02-02-2019 21:35,Garlic Rice,1,3.95,6
13235,02-02-2019 19:59,Onion Bhajee,1,3.95,7
13235,02-02-2019 19:59,Meat Samosa,1,3.95,7
13230,02-02-2019 19:36,Vegetable Rice,1,3.95,5
13227,02-02-2019 19:09,Curry Sauce,1,3.95,12
13225,02-02-2019 19:03,Saag Rice,1,3.95,5
13222,02-02-2019 18:31,Egg Rice,1,3.95,6
13211,02-02-2019 17:31,Saag Rice,1,3.95,5
13208,02-02-2019 17:10,Meat Samosa,2,3.95,7
13206,02-02-2019 17:02,French Fries,1,3.95,9
13206,02-02-2019 17:02,Curry Sauce,1,3.95,9
13199,01-02-2019 22:08,Special Fried Rice,1,3.95,5
13193,01-02-2019 18:59,Madras Sauce,1,3.95,6
13193,01-02-2019 18:59,Onion Bhajee,1,3.95,6
13191,01-02-2019 18:36,Special Fried Rice,1,3.95,4
13187,01-02-2019 18:14,French Fries,1,3.95,7
13186,01-02-2019 18:11,Keema Rice,1,3.95,4
13184,01-02-2019 18:05,Dhansak Sauce,1,3.95,13
13184,01-02-2019 18:05,Masala Sauce,1,3.95,13
13183,01-02-2019 17:58,Onion Bhajee,1,3.95,6
13183,01-02-2019 17:58,Mushroom Rice,1,3.95,6
13171,31-01-2019 19:20,Onion Bhajee,1,3.95,9
13166,31-01-2019 18:11,Onion Bhajee,1,3.95,7
13157,30-01-2019 19:48,Special Fried Rice,1,3.95,3
13153,30-01-2019 18:40,French Fries,1,3.95,9
13149,30-01-2019 16:25,French Fries,1,3.95,5
13146,29-01-2019 19:28,Onion Bhajee,1,3.95,3
13145,29-01-2019 19:19,Garlic Rice,1,3.95,3
13140,28-01-2019 19:51,Meat Samosa,1,3.95,6
13133,27-01-2019 21:08,Egg Rice,1,3.95,5
13130,27-01-2019 20:13,Masala Sauce,1,3.95,4
13126,27-01-2019 19:03,Onion Bhajee,1,3.95,6
13121,27-01-2019 17:32,Egg Paratha,1,3.95,5
13114,26-01-2019 21:28,Mushroom Rice,1,3.95,6
13114,26-01-2019 21:28,Special Fried Rice,1,3.95,6
13113,26-01-2019 20:12,Onion Bhajee,1,3.95,7
13106,26-01-2019 19:39,Meat Samosa,1,3.95,5
13104,26-01-2019 19:13,Onion Bhajee,1,3.95,7
13094,26-01-2019 18:09,Meat Samosa,1,3.95,5
13091,26-01-2019 18:00,Mushroom Rice,1,3.95,4
13090,26-01-2019 17:51,Onion Bhajee,1,3.95,8
13086,26-01-2019 13:01,Mushroom Rice,1,3.95,9
13082,25-01-2019 19:13,Korma Sauce,1,3.95,5
13078,25-01-2019 18:38,French Fries,1,3.95,7
13068,25-01-2019 18:09,Special Fried Rice,1,3.95,8
13062,24-01-2019 21:16,Masala Sauce,1,3.95,3
13061,24-01-2019 20:28,Mushroom Rice,1,3.95,6
13056,24-01-2019 17:55,Onion Bhajee,1,3.95,8
13040,22-01-2019 19:32,Mushroom Rice,1,3.95,11
13036,21-01-2019 19:56,Egg Rice,1,3.95,7
13035,21-01-2019 18:53,Garlic Rice,1,3.95,4
13031,20-01-2019 18:42,Korma Sauce,1,3.95,5
13027,20-01-2019 12:59,Madras Sauce,1,3.95,4
13021,19-01-2019 19:45,Stuffed Paratha,1,3.95,4
13019,19-01-2019 19:36,Egg Rice,2,3.95,8
13019,19-01-2019 19:36,Onion Bhajee,1,3.95,8
13017,19-01-2019 19:14,Onion Bhajee,1,3.95,10
13016,19-01-2019 19:12,Korma Sauce,1,3.95,10
13015,19-01-2019 19:10,Onion Bhajee,1,3.95,9
13015,19-01-2019 19:10,Keema Rice,1,3.95,9
13015,19-01-2019 19:10,Garlic Rice,1,3.95,9
13013,19-01-2019 19:03,Onion Bhajee,1,3.95,8
13011,19-01-2019 18:58,Keema Rice,1,3.95,4
13010,19-01-2019 18:53,Vegetable Rice,1,3.95,6
13004,19-01-2019 17:57,Onion Bhajee,1,3.95,4
12995,19-01-2019 16:35,Vegetable Rice,1,3.95,3
12990,18-01-2019 20:14,Onion Bhajee,1,3.95,4
12983,18-01-2019 18:37,Mushroom Rice,1,3.95,7
12978,18-01-2019 18:17,Onion Bhajee,1,3.95,8
12973,18-01-2019 17:03,Vegetable Rice,1,3.95,4
12967,17-01-2019 19:34,Mushroom Rice,2,3.95,6
12959,16-01-2019 21:17,Egg Rice,2,3.95,6
12958,16-01-2019 20:36,Mushroom Rice,2,3.95,6
12951,15-01-2019 20:16,French Fries,1,3.95,3
12950,15-01-2019 19:12,Egg Rice,1,3.95,6
12949,15-01-2019 18:30,Mushroom Rice,2,3.95,7
12941,14-01-2019 17:46,Mushroom Rice,1,3.95,6
12938,13-01-2019 22:01,Onion Bhajee,1,3.95,10
12932,13-01-2019 18:17,Special Fried Rice,1,3.95,6
12928,13-01-2019 17:15,Special Fried Rice,1,3.95,11
12907,12-01-2019 18:15,Garlic Rice,1,3.95,7
12897,11-01-2019 18:58,Special Fried Rice,1,3.95,4
12892,11-01-2019 18:34,Mushroom Rice,1,3.95,5
12888,11-01-2019 17:58,Saag Rice,1,3.95,6
12880,10-01-2019 19:10,Egg Rice,1,3.95,9
12879,10-01-2019 19:03,Special Fried Rice,1,3.95,7
12875,09-01-2019 19:54,Lemon Rice,1,3.95,6
12872,08-01-2019 21:54,Special Fried Rice,1,3.95,4
12869,08-01-2019 20:15,French Fries,2,3.95,3
12867,08-01-2019 19:53,Korma Sauce,1,3.95,3
12865,08-01-2019 18:33,Saag Rice,1,3.95,5
12860,07-01-2019 20:48,Mushroom Rice,1,3.95,3
12851,06-01-2019 18:34,Onion Bhajee,1,3.95,7
12832,05-01-2019 18:29,Onion Bhajee,1,3.95,7
12832,05-01-2019 18:29,Mushroom Rice,1,3.95,7
12831,05-01-2019 18:23,Onion Bhajee,1,3.95,6
12829,05-01-2019 18:11,Onion Bhajee,1,3.95,4
12829,05-01-2019 18:11,Mushroom Rice,1,3.95,4
12823,05-01-2019 16:55,Onion Bhajee,1,3.95,5
12820,05-01-2019 15:50,Onion Bhajee,2,3.95,8
12818,05-01-2019 11:15,Mushroom Rice,1,3.95,4
12814,04-01-2019 20:30,Vegetable Rice,1,3.95,9
12812,04-01-2019 19:57,Garlic Rice,1,3.95,7
12812,04-01-2019 19:57,Madras Sauce,1,3.95,7
12809,04-01-2019 19:12,French Fries,1,3.95,5
12802,04-01-2019 18:07,Vindaloo Sauce,1,3.95,7
12787,02-01-2019 18:55,Vegetable Rice,1,3.95,4
12784,02-01-2019 17:44,Korma Sauce,1,3.95,6
12781,02-01-2019 16:16,French Fries,1,3.95,4
12778,01-01-2019 20:07,Saag Rice,1,3.95,6
12777,01-01-2019 20:04,Onion Bhajee,2,3.95,9
12776,01-01-2019 20:01,Onion Bhajee,1,3.95,9
12771,01-01-2019 18:53,Mushroom Rice,1,3.95,4
12770,01-01-2019 18:51,Mushroom Rice,1,3.95,4
12769,01-01-2019 17:57,Onion Bhajee,1,3.95,5
12765,31-12-2018 21:56,Mushroom Rice,1,3.95,7
12765,31-12-2018 21:56,Masala Sauce,1,3.95,7
12762,31-12-2018 20:14,Saag Rice,1,3.95,5
12754,31-12-2018 19:07,Onion Bhajee,1,3.95,13
12741,31-12-2018 17:37,Onion Bhajee,1,3.95,7
12729,30-12-2018 21:26,Special Fried Rice,1,3.95,4
12716,30-12-2018 17:34,French Fries,1,3.95,6
12715,30-12-2018 17:00,Lemon Rice,1,3.95,8
12702,29-12-2018 13:40,Mushroom Rice,1,3.95,13
12700,28-12-2018 20:16,Stuffed Paratha,2,3.95,5
12695,28-12-2018 19:13,Special Fried Rice,1,3.95,3
12682,27-12-2018 19:17,Garlic Rice,1,3.95,8
12681,27-12-2018 19:14,Meat Samosa,1,3.95,11
12681,27-12-2018 19:14,Onion Bhajee,1,3.95,11
12680,27-12-2018 18:58,Meat Samosa,1,3.95,10
12679,27-12-2018 18:51,Onion Bhajee,1,3.95,16
12679,27-12-2018 18:51,Mushroom Rice,1,3.95,16
12670,26-12-2018 18:10,Onion Bhajee,1,3.95,6
12659,24-12-2018 19:12,Onion Bhajee,1,3.95,4
12656,24-12-2018 19:05,Onion Bhajee,1,3.95,16
12650,24-12-2018 18:36,Onion Bhajee,1,3.95,12
12646,24-12-2018 18:07,Mushroom Rice,1,3.95,7
12641,23-12-2018 21:19,Garlic Rice,2,3.95,2
12636,23-12-2018 20:02,French Fries,1,3.95,5
12634,23-12-2018 19:44,Egg Rice,1,3.95,14
12628,23-12-2018 18:25,Special Fried Rice,1,3.95,10
12624,23-12-2018 17:34,Saag Rice,2,3.95,10
12616,22-12-2018 21:51,Lemon Rice,1,3.95,7
12613,22-12-2018 20:08,Onion Bhajee,1,3.95,4
12610,22-12-2018 19:25,Bengal Salad,1,3.95,8
12601,22-12-2018 18:38,Onion Bhajee,1,3.95,10
12599,22-12-2018 18:22,Madras Sauce,1,3.95,12
12598,22-12-2018 18:20,Keema Rice,1,3.95,10
12597,22-12-2018 18:15,Saag Rice,1,3.95,8
12591,21-12-2018 22:00,French Fries,1,3.95,8
12586,21-12-2018 20:30,Vegetable Rice,1,3.95,6
12582,21-12-2018 19:33,Masala Sauce,1,3.95,3
